effective_from,si_do,si_gun_gu,eup_myeon_dong,note,source_title,source_url
2026-07-01,서울,종로구,부암동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,사간동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,사직동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,삼청동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,서린동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,소격동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,수송동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,숭인동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,신교동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,신영동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,안국동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,예지동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,옥인동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,와룡동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,운니동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,익선동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,인사동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,인의동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,장사동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,적선동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,종로1가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,종로4가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,종로6가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,중학동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,창성동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,창신동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,청운동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,청진동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,통의동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,통인동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,팔판동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,평창동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,필운동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,혜화동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,홍지동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,화동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,효자동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,종로구,훈정동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 종로세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,교동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,남대문로1가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,남대문로3가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,남대문로4가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,남대문로5가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,남창동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,다동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,명동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,무교동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,북창동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,산림동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,삼각동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,서소문동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,소공동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,수표동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,수하동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,순화동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,신당동,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 중부세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로1가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로2가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로3가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로5가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 남대문세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로6가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 중부세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
2026-07-01,서울,중구,을지로7가,"국세청고시 제2026-19호(2026.7.1. 시행, 폐지제정) 별표4 지역기준(관할 세무서: 중부세무서) - 국가법령정보센터 행정규칙 텍스트레이어 직접 파싱. 실제로는 업종/면적 조건부 배제이나 단순화하여 전체 배제로 처리. 자동추출 특성상 일부 지역 누락 가능",국세청고시 제2026-19호 간이과세배제기준,https://www.law.go.kr/LSW/admRulLsInfoP.do?admRulId=21174
